file,agent_type,reassurance_type,reassurance_delivery_style,sequence,turn_index,confidence,accuracy,toc_turn,condition
2026-05-27T09-07-01__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep9.json,nonjtc,miscalibrated,process_focused,sequence_2,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T09-07-01__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep9.json,nonjtc,miscalibrated,process_focused,sequence_2,2,32.0,1,4,nonjtc / miscalibrated
2026-05-27T09-07-01__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep9.json,nonjtc,miscalibrated,process_focused,sequence_2,3,63.0,1,4,nonjtc / miscalibrated
2026-05-27T09-07-01__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep9.json,nonjtc,miscalibrated,process_focused,sequence_2,4,84.0,1,4,nonjtc / miscalibrated
2026-05-27T08-27-16__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep7.json,jtc,miscalibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-27-16__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep7.json,jtc,miscalibrated,warm_supportive,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-27-16__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep7.json,jtc,miscalibrated,warm_supportive,sequence_1,3,86.0,1,3,jtc / miscalibrated
2026-05-27T08-42-11__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep2.json,nonjtc,calibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-42-11__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep2.json,nonjtc,calibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-42-11__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep2.json,nonjtc,calibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-42-11__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep2.json,nonjtc,calibrated,warm_supportive,sequence_2,4,72.0,1,5,nonjtc / calibrated
2026-05-27T08-42-11__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep2.json,nonjtc,calibrated,warm_supportive,sequence_2,5,84.0,1,5,nonjtc / calibrated
2026-05-27T08-26-42__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep3.json,jtc,miscalibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-26-42__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep3.json,jtc,miscalibrated,warm_supportive,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-26-42__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep3.json,jtc,miscalibrated,warm_supportive,sequence_1,3,86.0,1,3,jtc / miscalibrated
2026-05-27T08-33-55__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep4.json,jtc,miscalibrated,confidence_focused,sequence_2,1,58.0,0,3,jtc / miscalibrated
2026-05-27T08-33-55__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep4.json,jtc,miscalibrated,confidence_focused,sequence_2,2,72.0,0,3,jtc / miscalibrated
2026-05-27T08-33-55__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep4.json,jtc,miscalibrated,confidence_focused,sequence_2,3,84.0,0,3,jtc / miscalibrated
2026-05-27T08-54-36__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T08-54-36__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,2,28.0,1,4,nonjtc / miscalibrated
2026-05-27T08-54-36__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,3,62.0,1,4,nonjtc / miscalibrated
2026-05-27T08-54-36__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,4,84.0,1,4,nonjtc / miscalibrated
2026-05-27T08-47-43__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep5.json,nonjtc,calibrated,process_focused,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-47-43__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep5.json,nonjtc,calibrated,process_focused,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-47-43__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep5.json,nonjtc,calibrated,process_focused,sequence_2,3,42.0,1,5,nonjtc / calibrated
2026-05-27T08-47-43__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep5.json,nonjtc,calibrated,process_focused,sequence_2,4,64.0,1,5,nonjtc / calibrated
2026-05-27T08-47-43__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep5.json,nonjtc,calibrated,process_focused,sequence_2,5,82.0,1,5,nonjtc / calibrated
2026-05-27T08-44-07__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep10.json,nonjtc,calibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-44-07__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep10.json,nonjtc,calibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-44-07__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep10.json,nonjtc,calibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-44-07__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep10.json,nonjtc,calibrated,warm_supportive,sequence_2,4,76.0,1,5,nonjtc / calibrated
2026-05-27T08-44-07__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep10.json,nonjtc,calibrated,warm_supportive,sequence_2,5,88.0,1,5,nonjtc / calibrated
2026-05-27T08-43-08__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep6.json,nonjtc,calibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-43-08__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep6.json,nonjtc,calibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-43-08__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep6.json,nonjtc,calibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-43-08__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep6.json,nonjtc,calibrated,warm_supportive,sequence_2,4,74.0,1,5,nonjtc / calibrated
2026-05-27T08-43-08__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep6.json,nonjtc,calibrated,warm_supportive,sequence_2,5,85.0,1,5,nonjtc / calibrated
2026-05-27T08-50-52__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep8.json,nonjtc,calibrated,confidence_focused,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-50-52__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep8.json,nonjtc,calibrated,confidence_focused,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-50-52__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep8.json,nonjtc,calibrated,confidence_focused,sequence_1,3,58.0,1,4,nonjtc / calibrated
2026-05-27T08-50-52__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep8.json,nonjtc,calibrated,confidence_focused,sequence_1,4,84.0,1,4,nonjtc / calibrated
2026-05-27T08-28-55__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep9.json,jtc,miscalibrated,warm_supportive,sequence_2,1,58.0,0,3,jtc / miscalibrated
2026-05-27T08-28-55__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep9.json,jtc,miscalibrated,warm_supportive,sequence_2,2,72.0,0,3,jtc / miscalibrated
2026-05-27T08-28-55__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep9.json,jtc,miscalibrated,warm_supportive,sequence_2,3,84.0,0,3,jtc / miscalibrated
2026-05-27T08-25-42__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep4.json,jtc,miscalibrated,brief_naturalistic,sequence_2,1,62.0,0,2,jtc / miscalibrated
2026-05-27T08-25-42__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep4.json,jtc,miscalibrated,brief_naturalistic,sequence_2,2,84.0,0,2,jtc / miscalibrated
2026-05-27T08-41-41__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep10.json,nonjtc,calibrated,warm_supportive,sequence_1,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-41-41__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep10.json,nonjtc,calibrated,warm_supportive,sequence_1,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-41-41__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep10.json,nonjtc,calibrated,warm_supportive,sequence_1,3,38.0,1,5,nonjtc / calibrated
2026-05-27T08-41-41__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep10.json,nonjtc,calibrated,warm_supportive,sequence_1,4,72.0,1,5,nonjtc / calibrated
2026-05-27T08-41-41__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep10.json,nonjtc,calibrated,warm_supportive,sequence_1,5,86.0,1,5,nonjtc / calibrated
2026-05-27T08-44-52__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep3.json,nonjtc,calibrated,process_focused,sequence_1,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-44-52__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep3.json,nonjtc,calibrated,process_focused,sequence_1,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-44-52__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep3.json,nonjtc,calibrated,process_focused,sequence_1,3,36.0,1,5,nonjtc / calibrated
2026-05-27T08-44-52__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep3.json,nonjtc,calibrated,process_focused,sequence_1,4,68.0,1,5,nonjtc / calibrated
2026-05-27T08-44-52__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep3.json,nonjtc,calibrated,process_focused,sequence_1,5,84.0,1,5,nonjtc / calibrated
2026-05-27T08-42-55__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep5.json,nonjtc,calibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-42-55__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep5.json,nonjtc,calibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-42-55__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep5.json,nonjtc,calibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-42-55__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep5.json,nonjtc,calibrated,warm_supportive,sequence_2,4,74.0,1,5,nonjtc / calibrated
2026-05-27T08-42-55__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep5.json,nonjtc,calibrated,warm_supportive,sequence_2,5,86.0,1,5,nonjtc / calibrated
2026-05-27T08-22-24__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep9.json,jtc,calibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-22-24__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep9.json,jtc,calibrated,confidence_focused,sequence_1,2,67.0,1,3,jtc / calibrated
2026-05-27T08-22-24__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep9.json,jtc,calibrated,confidence_focused,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T08-43-37__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep8.json,nonjtc,calibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-43-37__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep8.json,nonjtc,calibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-43-37__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep8.json,nonjtc,calibrated,warm_supportive,sequence_2,3,43.0,1,5,nonjtc / calibrated
2026-05-27T08-43-37__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep8.json,nonjtc,calibrated,warm_supportive,sequence_2,4,67.0,1,5,nonjtc / calibrated
2026-05-27T08-43-37__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep8.json,nonjtc,calibrated,warm_supportive,sequence_2,5,84.0,1,5,nonjtc / calibrated
2026-05-27T08-28-37__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep7.json,jtc,miscalibrated,warm_supportive,sequence_2,1,58.0,0,2,jtc / miscalibrated
2026-05-27T08-28-37__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep7.json,jtc,miscalibrated,warm_supportive,sequence_2,2,74.0,0,2,jtc / miscalibrated
2026-05-27T09-08-36__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep6.json,nonjtc,miscalibrated,confidence_focused,sequence_1,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T09-08-36__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep6.json,nonjtc,miscalibrated,confidence_focused,sequence_1,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T09-08-36__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep6.json,nonjtc,miscalibrated,confidence_focused,sequence_1,3,42.0,1,5,nonjtc / miscalibrated
2026-05-27T09-08-36__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep6.json,nonjtc,miscalibrated,confidence_focused,sequence_1,4,72.0,1,5,nonjtc / miscalibrated
2026-05-27T09-08-36__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep6.json,nonjtc,miscalibrated,confidence_focused,sequence_1,5,88.0,1,5,nonjtc / miscalibrated
2026-05-27T08-28-22__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep5.json,jtc,miscalibrated,warm_supportive,sequence_2,1,58.0,0,3,jtc / miscalibrated
2026-05-27T08-28-22__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep5.json,jtc,miscalibrated,warm_supportive,sequence_2,2,76.0,0,3,jtc / miscalibrated
2026-05-27T08-28-22__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep5.json,jtc,miscalibrated,warm_supportive,sequence_2,3,84.0,0,3,jtc / miscalibrated
2026-05-27T08-18-18__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep1.json,jtc,calibrated,process_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-18-18__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep1.json,jtc,calibrated,process_focused,sequence_1,2,62.0,1,3,jtc / calibrated
2026-05-27T08-18-18__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep1.json,jtc,calibrated,process_focused,sequence_1,3,86.0,1,3,jtc / calibrated
2026-05-27T08-32-24__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep3.json,jtc,miscalibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-32-24__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep3.json,jtc,miscalibrated,confidence_focused,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-32-24__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep3.json,jtc,miscalibrated,confidence_focused,sequence_1,3,86.0,1,3,jtc / miscalibrated
2026-05-27T09-02-10__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep6.json,nonjtc,miscalibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-10__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep6.json,nonjtc,miscalibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-10__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep6.json,nonjtc,miscalibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-10__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep6.json,nonjtc,miscalibrated,warm_supportive,sequence_2,4,74.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-10__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep6.json,nonjtc,miscalibrated,warm_supportive,sequence_2,5,86.0,1,5,nonjtc / miscalibrated
2026-05-27T08-59-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep5.json,nonjtc,miscalibrated,warm_supportive,sequence_1,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T08-59-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep5.json,nonjtc,miscalibrated,warm_supportive,sequence_1,2,24.0,1,4,nonjtc / miscalibrated
2026-05-27T08-59-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep5.json,nonjtc,miscalibrated,warm_supportive,sequence_1,3,42.0,1,4,nonjtc / miscalibrated
2026-05-27T08-59-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep5.json,nonjtc,miscalibrated,warm_supportive,sequence_1,4,83.0,1,4,nonjtc / miscalibrated
2026-05-27T08-30-37__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep10.json,jtc,miscalibrated,process_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-30-37__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep10.json,jtc,miscalibrated,process_focused,sequence_1,2,76.0,1,3,jtc / miscalibrated
2026-05-27T08-30-37__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep10.json,jtc,miscalibrated,process_focused,sequence_1,3,91.0,1,3,jtc / miscalibrated
2026-05-27T08-54-11__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep10.json,nonjtc,calibrated,confidence_focused,sequence_2,1,18.0,1,6,nonjtc / calibrated
2026-05-27T08-54-11__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep10.json,nonjtc,calibrated,confidence_focused,sequence_2,2,24.0,1,6,nonjtc / calibrated
2026-05-27T08-54-11__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep10.json,nonjtc,calibrated,confidence_focused,sequence_2,3,41.0,1,6,nonjtc / calibrated
2026-05-27T08-54-11__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep10.json,nonjtc,calibrated,confidence_focused,sequence_2,4,63.0,1,6,nonjtc / calibrated
2026-05-27T08-54-11__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep10.json,nonjtc,calibrated,confidence_focused,sequence_2,5,78.0,1,6,nonjtc / calibrated
2026-05-27T08-54-11__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep10.json,nonjtc,calibrated,confidence_focused,sequence_2,6,88.0,1,6,nonjtc / calibrated
2026-05-27T08-32-48__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep6.json,jtc,miscalibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-32-48__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep6.json,jtc,miscalibrated,confidence_focused,sequence_1,2,78.0,1,3,jtc / miscalibrated
2026-05-27T08-32-48__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep6.json,jtc,miscalibrated,confidence_focused,sequence_1,3,90.0,1,3,jtc / miscalibrated
2026-05-27T08-23-23__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_2__rep6.json,jtc,calibrated,confidence_focused,sequence_2,1,62.0,1,3,jtc / calibrated
2026-05-27T08-23-23__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_2__rep6.json,jtc,calibrated,confidence_focused,sequence_2,2,68.0,1,3,jtc / calibrated
2026-05-27T08-23-23__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_2__rep6.json,jtc,calibrated,confidence_focused,sequence_2,3,84.0,1,3,jtc / calibrated
2026-05-27T08-38-16__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep5.json,nonjtc,calibrated,brief_naturalistic,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-38-16__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep5.json,nonjtc,calibrated,brief_naturalistic,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-38-16__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep5.json,nonjtc,calibrated,brief_naturalistic,sequence_2,3,42.0,1,5,nonjtc / calibrated
2026-05-27T08-38-16__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep5.json,nonjtc,calibrated,brief_naturalistic,sequence_2,4,63.0,1,5,nonjtc / calibrated
2026-05-27T08-38-16__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep5.json,nonjtc,calibrated,brief_naturalistic,sequence_2,5,83.0,1,5,nonjtc / calibrated
2026-05-27T08-41-16__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep8.json,nonjtc,calibrated,warm_supportive,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-41-16__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep8.json,nonjtc,calibrated,warm_supportive,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-41-16__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep8.json,nonjtc,calibrated,warm_supportive,sequence_1,3,58.0,1,4,nonjtc / calibrated
